# x,y,<cookie>
5356,790,0
5356,790,0
5356,789,0
5357,789,0
5356,789,0
5355,788,0
5355,788,0
5355,787,0
5355,787,0
5355,786,0
5355,786,0
5355,785,0
5355,784,0
5355,784,0
5355,783,0
5355,782,0
5355,782,0
5356,780,0
5356,779,0
5356,778,0
5356,777,0
5356,777,0
5356,777,0
5356,776,0
5356,775,0
5355,774,0
5355,772,0
5356,771,0
5357,770,0
5357,769,0
5357,768,0
5357,767,0
5357,766,0
5357,764,0
5358,763,0
5357,763,0
5357,761,0
5357,760,0
5358,760,0
5358,759,0
5359,760,0
5359,759,0
5360,758,0
5360,758,0
5360,757,0
5360,757,0
5361,756,0
5362,756,0
5362,755,0
5363,754,0
5364,753,0
5365,753,0
5366,753,0
5367,753,0
5368,753,0
5369,752,0
5371,752,0
5372,752,0
5373,752,0
5374,752,0
5375,751,0
5376,751,0
5377,752,0
5378,752,0
5380,752,0
5381,753,0
5382,753,0
5383,754,0
5384,754,0
5386,754,0
5387,755,0
5388,755,0
5390,755,0
5391,756,0
5392,756,0
5393,757,0
5394,757,0
5396,757,0
5397,758,0
5399,758,0
5400,759,0
5400,759,0
5400,759,0
5401,760,0
5401,760,0
5403,760,0
5404,761,0
5405,761,0
5406,762,0
5408,762,0
5409,763,0
5411,764,0
5412,765,0
5413,766,0
5414,767,0
5415,768,0
5416,769,0
5417,771,0
5418,772,0
5419,773,0
5394,780,0
5395,780,0
5396,779,0
5397,779,0
5398,779,0
5399,779,0
5400,779,0
5401,779,0
5402,779,0
5403,779,0
5405,779,0
5406,780,0
5408,781,0
5409,781,0
5410,782,0
5412,783,0
5414,784,0
5416,785,0
5417,786,0
5417,787,0
5418,787,0
5418,788,0
5419,788,0
5419,789,0
5420,789,0
5421,789,0
5421,790,0
5421,791,0
5422,791,0
5422,791,0
5422,792,0
5422,793,0
5422,793,0
5422,794,0
5421,794,0
5421,794,0
5421,795,0
5421,795,0
5420,796,0
5420,797,0
5419,798,0
5419,799,0
5418,800,0
5418,801,0
5418,801,0
5417,801,0
5417,801,0
5417,801,0
5416,801,0
5416,802,0
5416,802,0
5415,802,0
5415,802,0
5414,802,0
5413,801,0
5414,801,0
5413,801,0
5413,801,0
5414,801,0
5415,800,0
5415,800,0
5414,799,0
5415,799,0
5415,800,0
5416,800,0
5416,799,0
5417,800,0
5417,800,0
5418,800,0
5419,799,0
5419,800,0
5420,800,0
5420,800,0
5421,800,0
5422,799,0
5422,799,0
5423,799,0
5423,798,0
5423,799,0
5424,799,0
5424,799,0
5425,799,0
5426,799,0
5427,799,0
5427,799,0
5429,799,0
5429,799,0
5429,799,0
5430,799,0
5431,799,0
5432,799,0
5434,799,0
5435,799,0
5436,799,0
5437,800,0
5437,801,0
5437,801,0
5438,801,0
5438,801,0
5439,801,0
5439,802,0
5440,801,0
5440,801,0
5441,801,0
5442,801,0
5442,802,0
5442,802,0
5443,801,0
5443,801,0
5444,801,0
5444,801,0
5444,801,0
5445,801,0
5445,801,0
5445,801,0
5446,801,0
5446,800,0
5447,801,0
5447,801,0
5447,801,0
5447,801,0
5447,800,0
5447,799,0
5448,798,0
5449,798,0
5449,798,0
5450,797,0
5450,796,0
5451,796,0
5452,795,0
5453,795,0
5454,794,0
5454,794,0
5455,794,0
5456,793,0
5456,794,0
5457,793,0
5457,793,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,794,0
5457,793,0
5458,793,0
5458,793,0
5459,792,0
5460,792,0
5459,793,0
5459,793,0
5460,793,0
5460,792,0
5460,792,0
5460,791,0
5460,791,0
5461,791,0
5461,791,0
5461,791,0
5461,791,0
5461,791,0
5462,790,0
5462,790,0
5462,790,0
5462,789,0
5463,789,0
5463,789,0
5463,788,0
5464,788,0
5464,788,0
5465,788,0
5465,788,0
5466,788,0
5466,788,0
5466,788,0
5466,787,0
5466,788,0
5466,788,0
5467,787,0
5466,788,0
5466,787,0
5466,787,0
5467,787,0
5467,787,0
5467,786,0
5467,786,0
5467,787,0
5467,787,0
5467,786,0
5467,786,0
5467,786,0
5467,786,0
5467,785,0
5467,785,0
5467,785,0
5467,785,0
5467,785,0
5467,785,0
5467,785,0
5468,784,0
5468,784,0
5468,783,0
5469,783,0
5469,783,0
5469,783,0
5470,782,0
5471,782,0
5471,781,0
5472,781,0
5472,781,0
5473,781,0
5473,781,0
5473,781,0
5473,780,0
5473,780,0
5473,780,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5473,781,0
5472,781,0
5473,781,0
5473,781,0
5473,781,0
5472,781,0
5473,781,0
5473,780,0
5473,780,0
5473,780,0
5472,781,0
5472,780,0
5472,781,0
5472,780,0
5472,780,0
5472,780,0
5472,780,0
5472,780,0
5473,779,0
5473,779,0
5472,780,0
5473,780,0
5473,779,0
5472,780,0
5472,780,0
5473,779,0
5472,779,0
5472,780,0
5472,780,0
5472,780,0
5472,779,0
5472,780,0
5472,780,0
5472,779,0
5472,779,0
5472,779,0
5472,779,0
5472,779,0
5472,779,0
5472,780,0
5472,780,0
5473,779,0
5473,779,0
5473,779,0
5473,778,0
5472,778,0
5472,778,0
5472,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5473,778,0
5474,778,0
5474,778,0
5474,778,0
5474,778,0
5474,778,0
5475,778,0
5475,778,0
5475,778,0
5475,779,0
5475,779,0
5475,778,0
5475,779,0
5475,779,0
5476,779,0
5476,779,0
5476,780,0
5476,780,0
5477,780,0
5477,780,0
5477,780,0
5477,781,0
5477,780,0
5477,781,0
5477,781,0
5477,781,0
5477,780,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,781,0
5477,780,0
5477,780,0
5477,780,0
5477,781,0
5478,780,0
5478,780,0
5478,781,0
5479,781,0
5479,780,0
5479,780,0
5479,780,0
5479,780,0
5479,780,0
5479,780,0
5479,780,0
5479,780,0
5478,780,0
5478,780,0
5478,780,0
5478,780,0
5478,781,0
5478,781,0
5478,781,0
5478,781,0
5478,780,0
5477,780,0
5477,781,0
5477,780,0
5477,780,0
5477,781,0
5477,780,0
5477,780,0
5477,780,0
5477,780,0
5477,780,0
5477,780,0
5478,780,0
5478,780,0
5478,780,0
5478,780,0
5478,780,0
5478,780,0
5479,779,0
5479,779,0
5479,779,0
5480,779,0
5480,779,0
5481,779,0
5481,780,0
5482,779,0
5482,780,0
5482,780,0
5483,780,0
5483,781,0
5483,781,0
5484,782,0
5484,782,0
5485,782,0
5485,783,0
5485,783,0
5486,784,0
5487,785,0
5487,786,0
5487,787,0
5487,787,0
5487,788,0
5488,788,0
5488,789,0
5488,789,0
5488,790,0
5489,791,0
5489,791,0
5490,792,0
5490,793,0
5490,794,0
5490,794,0
5491,795,0
5491,795,0
5491,795,0
5491,795,0
5491,795,0
5491,795,0
5491,796,0
5491,795,0
5491,796,0
5491,795,0
5491,796,0
5491,795,0
5491,795,0
5491,795,0
5492,796,0
5492,796,0
5493,796,0
5493,796,0
5494,796,0
5494,796,0
5494,797,0
5495,797,0
5495,797,0
5495,798,0
5496,799,0
5496,800,0
5497,800,0
5497,801,0
5497,802,0
5497,802,0
5497,803,0
5498,804,0
5498,805,0
5498,806,0
5498,807,0
5499,807,0
5499,808,0
5499,810,0
5500,810,0
5500,811,0
5500,812,0
5500,813,0
5500,813,0
5500,814,0
5500,815,0
5500,815,0
5500,816,0
5500,816,0
5500,817,0
5500,818,0
5500,819,0
5500,819,0
5500,820,0
5500,821,0
5500,821,0
5501,822,0
5501,823,0
5501,824,0
5501,824,0
5502,825,0
5501,826,0
5502,827,0
5502,827,0
5502,828,0
5502,829,0
5502,830,0
5503,830,0
5503,831,0
5503,832,0
5503,833,0
5503,834,0
5504,835,0
5504,836,0
5504,837,0
5504,837,0
5504,838,0
5505,840,0
5504,841,0
5505,842,0
5505,843,0
5505,845,0
5505,846,0
5505,847,0
5506,848,0
5506,850,0
5507,851,0
5507,852,0
5507,853,0
5508,853,0
5508,853,0
5508,853,0
5508,854,0
5509,855,0
5509,855,0
5509,855,0
5509,856,0
5509,856,0
5509,858,0
5505,846,0
5506,846,0
5506,846,0
5507,846,0
5509,847,0
5510,848,0
5510,849,0
5510,850,0
5511,850,0
5512,850,0
5512,851,0
5513,851,0
5514,851,0
5515,853,0
5517,854,0
5518,856,0
5519,858,0
5522,858,0
5520,866,0
5517,873,0
5514,881,0
5517,882,0
5521,883,0
5520,885,0
5520,886,0
5520,887,0
5520,889,0
5519,890,0
5519,892,0
5519,891,0
5517,891,0
5516,890,0
5515,890,0
5514,890,0
5513,889,0
5513,889,0
5513,888,0
5512,888,0
5512,888,0
5511,888,0
5510,889,0
5509,888,0
5509,888,0
5509,888,0
5509,888,0
5509,888,0
5509,888,0
5509,888,0
5508,888,0
5509,888,0
5509,888,0
5509,888,0
5509,888,0
5508,886,0
5507,886,0
5508,886,0
5509,886,0
5509,886,0
5510,886,0
5510,886,0
5511,887,0
5512,887,0
5513,887,0
5513,888,0
5514,889,0
5515,890,0
5516,891,0
5517,892,0
5518,893,0
5519,894,0
5520,895,0
5521,897,0
5522,897,0
5523,897,0
5524,898,0
5524,899,0
5525,900,0
5526,902,0
5526,903,0
5526,904,0
5527,906,0
5528,907,0
5528,908,0
5529,909,0
5529,910,0
5529,911,0
5529,912,0
5530,913,0
5530,914,0
5530,915,0
5531,916,0
5531,917,0
5531,918,0
5530,919,0
5530,919,0
5530,920,0
5531,920,0
5531,920,0
5531,921,0
5531,920,0
5529,920,0
5530,920,0
5530,920,0
5530,921,0
5530,921,0
5530,921,0
5531,921,0
5531,921,0
5531,921,0
5531,921,0
5531,921,0
5532,921,0
5531,922,0
5531,922,0
5531,922,0
5530,922,0
5530,922,0
5530,922,0
5530,921,0
5530,921,0
5530,922,0
5530,922,0
5530,921,0
5530,922,0
5530,922,0
5530,922,0
5530,922,0
5530,922,0
5531,923,0
5531,923,0
5531,924,0
5531,925,0
5531,925,0
5532,926,0
5532,926,0
5532,927,0
5532,927,0
5532,927,0
5532,928,0
5532,928,0
5533,928,0
5533,929,0
5533,929,0
5533,930,0
5534,930,0
5534,931,0
5534,932,0
5534,932,0
5534,933,0
5535,934,0
5535,934,0
5536,935,0
5536,936,0
5537,937,0
5537,938,0
5538,939,0
5538,940,0
5538,940,0
5538,941,0
5538,942,0
5539,943,0
5539,944,0
5539,944,0
5540,945,0
5540,946,0
5540,947,0
5540,948,0
5540,949,0
5540,950,0
5541,951,0
5541,953,0
5541,954,0
5541,954,0
5541,956,0
5541,957,0
5541,958,0
5541,959,0
5541,960,0
5541,961,0
5541,963,0
5541,964,0
5541,965,0
5541,967,0
5541,968,0
5541,969,0
5541,970,0
5541,971,0
5542,972,0
5542,972,0
5542,973,0
5542,974,0
5542,975,0
5542,976,0
5543,977,0
5544,978,0
5544,979,0
5544,979,0
5544,980,0
5544,980,0
5544,981,0
5544,980,0
5544,981,0
5544,982,0
5543,983,0
5543,985,0
5543,986,0
5543,987,0
5542,989,0
5542,990,0
5542,991,0
5542,992,0
5542,993,0
5541,995,0
5542,995,0
5541,995,0
5541,996,0
5540,996,0
5540,996,0
5540,997,0
5540,997,0
5540,997,0
5540,998,0
5539,998,0
5538,999,0
5537,1000,0
5537,1001,0
5536,1002,0
5535,1003,0
5534,1004,0
5533,1004,0
5532,1006,0
5531,1006,0
5530,1007,0
5529,1008,0
5528,1009,0
5527,1010,0
5526,1010,0
5524,1010,0
5524,1010,0
5523,1010,0
5523,1011,0
5523,1012,0
5522,1012,0
5522,1012,0
5522,1013,0
5522,1013,0
5523,1014,0
5523,1014,0
5523,1014,0
5522,1015,0
5522,1016,0
5522,1017,0
5522,1018,0
5522,1019,0
5522,1020,0
5523,1020,0
5523,1021,0
5523,1021,0
5523,1023,0
5524,1024,0
5524,1026,0
5524,1027,0
5524,1029,0
5524,1031,0
5525,1032,0
5525,1033,0
5525,1035,0
5525,1036,0
5526,1038,0
5526,1039,0
5526,1041,0
5527,1042,0
5527,1044,0
5528,1045,0
5528,1046,0
5529,1046,0
5529,1046,0
5530,1047,0
5530,1048,0
5530,1049,0
5531,1050,0
5531,1051,0
5531,1052,0
5531,1053,0
5531,1054,0
5532,1055,0
5532,1056,0
5533,1056,0
5532,1056,0
5533,1057,0
5533,1058,0
5533,1059,0
5533,1061,0
5534,1062,0
5535,1064,0
5535,1065,0
5536,1067,0
5536,1069,0
5537,1070,0
5537,1072,0
5538,1073,0
5538,1073,0
5539,1074,0
5539,1075,0
5540,1075,0
5541,1076,0
5541,1077,0
5542,1078,0
5542,1079,0
5543,1080,0
5543,1081,0
5543,1082,0
5544,1083,0
5545,1084,0
5545,1086,0
5545,1087,0
5546,1089,0
5546,1090,0
5546,1092,0
5546,1094,0
5547,1095,0
5547,1097,0
5547,1099,0
5547,1100,0
5548,1102,0
5548,1104,0
5548,1106,0
5548,1108,0
5548,1110,0
5548,1112,0
5548,1114,0
5548,1116,0
5548,1118,0
5547,1119,0
5547,1121,0
5547,1123,0
5547,1124,0
5547,1126,0
5548,1128,0
5548,1130,0
5548,1132,0
5548,1134,0
5548,1136,0
5548,1138,0
5548,1140,0
5548,1141,0
5548,1142,0
5549,1142,0
5549,1143,0
5549,1144,0
5549,1145,0
5549,1146,0
5548,1147,0
5548,1148,0
5548,1149,0
5549,1149,0
5549,1151,0
5549,1151,0
5549,1153,0
5549,1154,0
5550,1156,0
5550,1157,0
5550,1158,0
5550,1160,0
5550,1161,0
5550,1163,0
5550,1164,0
5551,1166,0
5551,1168,0
5552,1169,0
5552,1171,0
5553,1173,0
5553,1175,0
5553,1176,0
5553,1178,0
